	Concentration (microg/m^3)	Year	Month	Day	Hour	Minute	SamplingPoint
19557	3.1871094	2022	3	25	21	0	SPO-FI00080_00005_100
19558	0.7747924	2022	3	25	22	0	SPO-FI00080_00005_100
19559	0.0	2022	3	25	23	0	SPO-FI00080_00005_100
19560	0.0	2022	3	26	0	0	SPO-FI00080_00005_100
19561	0.0	2022	3	26	1	0	SPO-FI00080_00005_100
19562	2.8992446	2022	3	26	2	0	SPO-FI00080_00005_100
19563	0.0	2022	3	26	3	0	SPO-FI00080_00005_100
19564	1.8899684	2022	3	26	4	0	SPO-FI00080_00005_100
19565	7.1339793	2022	3	26	5	0	SPO-FI00080_00005_100
19566	4.6567172	2022	3	26	6	0	SPO-FI00080_00005_100
19567	3.3536438	2022	3	26	7	0	SPO-FI00080_00005_100
19568	4.5530206	2022	3	26	8	0	SPO-FI00080_00005_100
19569	5.4207394	2022	3	26	9	0	SPO-FI00080_00005_100
19570	7.1453876	2022	3	26	10	0	SPO-FI00080_00005_100
19571	8.6926073	2022	3	26	11	0	SPO-FI00080_00005_100
19572	10.5947432	2022	3	26	12	0	SPO-FI00080_00005_100
19573	15.7531693	2022	3	26	13	0	SPO-FI00080_00005_100
19574	15.706746	2022	3	26	14	0	SPO-FI00080_00005_100
19575	13.0768033	2022	3	26	15	0	SPO-FI00080_00005_100
19576	15.8391943	2022	3	26	16	0	SPO-FI00080_00005_100
19577	15.4457913	2022	3	26	17	0	SPO-FI00080_00005_100
19578	10.0711165	2022	3	26	18	0	SPO-FI00080_00005_100
19579	9.2733625	2022	3	26	19	0	SPO-FI00080_00005_100
19580	9.9533891	2022	3	26	20	0	SPO-FI00080_00005_100
19581	8.4606612	2022	3	26	21	0	SPO-FI00080_00005_100
19582	10.0072226	2022	3	26	22	0	SPO-FI00080_00005_100
19583	9.3587323	2022	3	26	23	0	SPO-FI00080_00005_100
19584	8.5635581	2022	3	27	0	0	SPO-FI00080_00005_100
19585	NaN	2022	3	27	1	0	SPO-FI00080_00005_100
19586	7.4872707	2022	3	27	2	0	SPO-FI00080_00005_100
19587	7.6075975	2022	3	27	3	0	SPO-FI00080_00005_100
19588	7.884234	2022	3	27	4	0	SPO-FI00080_00005_100
19589	8.0646742	2022	3	27	5	0	SPO-FI00080_00005_100
19590	6.4582397	2022	3	27	6	0	SPO-FI00080_00005_100
19591	7.1098259	2022	3	27	7	0	SPO-FI00080_00005_100
19592	6.9511685	2022	3	27	8	0	SPO-FI00080_00005_100
19593	6.4609949	2022	3	27	9	0	SPO-FI00080_00005_100
19594	5.4519319	2022	3	27	10	0	SPO-FI00080_00005_100
19595	5.7672464	2022	3	27	11	0	SPO-FI00080_00005_100
19596	4.715566	2022	3	27	12	0	SPO-FI00080_00005_100
19597	3.0012364	2022	3	27	13	0	SPO-FI00080_00005_100
19598	5.0271904	2022	3	27	14	0	SPO-FI00080_00005_100
19599	6.7883953	2022	3	27	15	0	SPO-FI00080_00005_100
19600	7.2247365	2022	3	27	16	0	SPO-FI00080_00005_100
19601	20.8825926	2022	3	27	17	0	SPO-FI00080_00005_100
19602	64.677584	2022	3	27	18	0	SPO-FI00080_00005_100
19603	24.7758693	2022	3	27	19	0	SPO-FI00080_00005_100
19604	11.5065991	2022	3	27	20	0	SPO-FI00080_00005_100
19605	7.5594348	2022	3	27	21	0	SPO-FI00080_00005_100
19606	5.7750341	2022	3	27	22	0	SPO-FI00080_00005_100
19607	1.5328283	2022	3	27	23	0	SPO-FI00080_00005_100
19608	0.0	2022	3	28	0	0	SPO-FI00080_00005_100
19609	0.0	2022	3	28	1	0	SPO-FI00080_00005_100
19610	0.0	2022	3	28	2	0	SPO-FI00080_00005_100
19611	0.0	2022	3	28	3	0	SPO-FI00080_00005_100
19612	0.584424	2022	3	28	4	0	SPO-FI00080_00005_100
19613	0.6715038	2022	3	28	5	0	SPO-FI00080_00005_100
19614	1.9002507	2022	3	28	6	0	SPO-FI00080_00005_100
19615	4.2981409	2022	3	28	7	0	SPO-FI00080_00005_100
19616	9.6845032	2022	3	28	8	0	SPO-FI00080_00005_100
19617	4.2052816	2022	3	28	9	0	SPO-FI00080_00005_100
19618	3.3025437	2022	3	28	10	0	SPO-FI00080_00005_100
19619	2.7403394	2022	3	28	11	0	SPO-FI00080_00005_100
19620	1.5130356	2022	3	28	12	0	SPO-FI00080_00005_100
19621	5.3892964	2022	3	28	13	0	SPO-FI00080_00005_100
19622	6.3490919	2022	3	28	14	0	SPO-FI00080_00005_100
19623	4.4914931	2022	3	28	15	0	SPO-FI00080_00005_100
19624	5.9192744	2022	3	28	16	0	SPO-FI00080_00005_100
19625	6.8087377	2022	3	28	17	0	SPO-FI00080_00005_100
19626	7.10851	2022	3	28	18	0	SPO-FI00080_00005_100
19627	5.1649675	2022	3	28	19	0	SPO-FI00080_00005_100
19628	5.9267634	2022	3	28	20	0	SPO-FI00080_00005_100
19629	4.9531199	2022	3	28	21	0	SPO-FI00080_00005_100
19630	6.6655565	2022	3	28	22	0	SPO-FI00080_00005_100
19631	6.6494403	2022	3	28	23	0	SPO-FI00080_00005_100
19632	8.2531289	2022	3	29	0	0	SPO-FI00080_00005_100
19633	9.916737	2022	3	29	1	0	SPO-FI00080_00005_100
19634	8.3353551	2022	3	29	2	0	SPO-FI00080_00005_100
19635	9.8544283	2022	3	29	3	0	SPO-FI00080_00005_100
19636	12.4209247	2022	3	29	4	0	SPO-FI00080_00005_100
19637	9.6530518	2022	3	29	5	0	SPO-FI00080_00005_100
19638	5.9666052	2022	3	29	6	0	SPO-FI00080_00005_100
19639	6.5918326	2022	3	29	7	0	SPO-FI00080_00005_100
19640	6.8744736	2022	3	29	8	0	SPO-FI00080_00005_100
19641	6.8711681	2022	3	29	9	0	SPO-FI00080_00005_100
19642	5.5862855	2022	3	29	10	0	SPO-FI00080_00005_100
19643	4.2164301	2022	3	29	11	0	SPO-FI00080_00005_100
19644	4.3828925	2022	3	29	12	0	SPO-FI00080_00005_100
19645	6.8271137	2022	3	29	13	0	SPO-FI00080_00005_100
19646	5.8217094	2022	3	29	14	0	SPO-FI00080_00005_100
19647	6.9375597	2022	3	29	15	0	SPO-FI00080_00005_100
19648	7.2254889	2022	3	29	16	0	SPO-FI00080_00005_100
19649	9.6937401	2022	3	29	17	0	SPO-FI00080_00005_100
19650	9.4877561	2022	3	29	18	0	SPO-FI00080_00005_100
19651	9.5701477	2022	3	29	19	0	SPO-FI00080_00005_100
19652	9.7956226	2022	3	29	20	0	SPO-FI00080_00005_100
19653	7.8327062	2022	3	29	21	0	SPO-FI00080_00005_100
19654	7.6450473	2022	3	29	22	0	SPO-FI00080_00005_100
19655	6.1084427	2022	3	29	23	0	SPO-FI00080_00005_100
19656	5.4986673	2022	3	30	0	0	SPO-FI00080_00005_100
19657	4.0059533	2022	3	30	1	0	SPO-FI00080_00005_100
19658	3.9280974	2022	3	30	2	0	SPO-FI00080_00005_100
19659	4.9894779	2022	3	30	3	0	SPO-FI00080_00005_100
19660	7.6789649	2022	3	30	4	0	SPO-FI00080_00005_100
19661	13.1593109	2022	3	30	5	0	SPO-FI00080_00005_100
19662	19.1756243	2022	3	30	6	0	SPO-FI00080_00005_100
19663	6.3928431	2022	3	30	7	0	SPO-FI00080_00005_100
19664	5.989204	2022	3	30	8	0	SPO-FI00080_00005_100
19665	6.8765902	2022	3	30	9	0	SPO-FI00080_00005_100
19666	7.1360043	2022	3	30	10	0	SPO-FI00080_00005_100
19667	7.8307871	2022	3	30	11	0	SPO-FI00080_00005_100
19668	7.6196396	2022	3	30	12	0	SPO-FI00080_00005_100
19669	5.5354725	2022	3	30	13	0	SPO-FI00080_00005_100
19670	4.9870343	2022	3	30	14	0	SPO-FI00080_00005_100
19671	7.051313	2022	3	30	15	0	SPO-FI00080_00005_100
19672	8.1920461	2022	3	30	16	0	SPO-FI00080_00005_100
19673	10.3717999	2022	3	30	17	0	SPO-FI00080_00005_100
19674	9.1641377	2022	3	30	18	0	SPO-FI00080_00005_100
19675	7.0791495	2022	3	30	19	0	SPO-FI00080_00005_100
19676	6.5266046	2022	3	30	20	0	SPO-FI00080_00005_100
19677	6.2057859	2022	3	30	21	0	SPO-FI00080_00005_100
19678	5.6113373	2022	3	30	22	0	SPO-FI00080_00005_100
19679	4.6897377	2022	3	30	23	0	SPO-FI00080_00005_100
19680	5.0797703	2022	3	31	0	0	SPO-FI00080_00005_100
19681	4.635731	2022	3	31	1	0	SPO-FI00080_00005_100
19682	5.1435104	2022	3	31	2	0	SPO-FI00080_00005_100
19683	6.2222901	2022	3	31	3	0	SPO-FI00080_00005_100
19684	7.4201506	2022	3	31	4	0	SPO-FI00080_00005_100
19685	10.7161413	2022	3	31	5	0	SPO-FI00080_00005_100
19686	9.0267544	2022	3	31	6	0	SPO-FI00080_00005_100
19687	9.1776839	2022	3	31	7	0	SPO-FI00080_00005_100
19688	10.5836492	2022	3	31	8	0	SPO-FI00080_00005_100
19689	9.8785948	2022	3	31	9	0	SPO-FI00080_00005_100
19690	9.8161931	2022	3	31	10	0	SPO-FI00080_00005_100
19691	8.08318	2022	3	31	11	0	SPO-FI00080_00005_100
19692	9.8974424	2022	3	31	12	0	SPO-FI00080_00005_100
19693	11.1424613	2022	3	31	13	0	SPO-FI00080_00005_100
19694	12.6230517	2022	3	31	14	0	SPO-FI00080_00005_100
19695	11.0611484	2022	3	31	15	0	SPO-FI00080_00005_100
19696	10.3937412	2022	3	31	16	0	SPO-FI00080_00005_100
19697	16.5659743	2022	3	31	17	0	SPO-FI00080_00005_100
19698	30.446846	2022	3	31	18	0	SPO-FI00080_00005_100
19699	28.3788243	2022	3	31	19	0	SPO-FI00080_00005_100
19700	16.9456667	2022	3	31	20	0	SPO-FI00080_00005_100
19701	24.722134	2022	3	31	21	0	SPO-FI00080_00005_100
19702	21.3686223	2022	3	31	22	0	SPO-FI00080_00005_100
19703	18.875311	2022	3	31	23	0	SPO-FI00080_00005_100
19704	20.79068	2022	4	1	0	0	SPO-FI00080_00005_100
19705	15.3742663	2022	4	1	1	0	SPO-FI00080_00005_100
19706	14.6626763	2022	4	1	2	0	SPO-FI00080_00005_100
19707	20.985559	2022	4	1	3	0	SPO-FI00080_00005_100
19708	19.1906133	2022	4	1	4	0	SPO-FI00080_00005_100
19709	17.6087253	2022	4	1	5	0	SPO-FI00080_00005_100
19710	49.2108443	2022	4	1	6	0	SPO-FI00080_00005_100
19711	63.0387817	2022	4	1	7	0	SPO-FI00080_00005_100
19712	54.704061	2022	4	1	8	0	SPO-FI00080_00005_100
19713	40.4996553	2022	4	1	9	0	SPO-FI00080_00005_100
19714	23.6748243	2022	4	1	10	0	SPO-FI00080_00005_100
19715	12.323926	2022	4	1	11	0	SPO-FI00080_00005_100
19716	6.2267866	2022	4	1	12	0	SPO-FI00080_00005_100
19717	9.6129299	2022	4	1	13	0	SPO-FI00080_00005_100
19718	3.2936063	2022	4	1	14	0	SPO-FI00080_00005_100
19719	4.5236257	2022	4	1	15	0	SPO-FI00080_00005_100
19720	9.6230405	2022	4	1	16	0	SPO-FI00080_00005_100
19721	18.0635747	2022	4	1	17	0	SPO-FI00080_00005_100
19722	20.5881077	2022	4	1	18	0	SPO-FI00080_00005_100
19723	29.9502663	2022	4	1	19	0	SPO-FI00080_00005_100
19724	14.8851523	2022	4	1	20	0	SPO-FI00080_00005_100
19725	12.6141896	2022	4	1	21	0	SPO-FI00080_00005_100
19726	23.80857	2022	4	1	22	0	SPO-FI00080_00005_100
19727	13.9225077	2022	4	1	23	0	SPO-FI00080_00005_100
19728	14.141479	2022	4	2	0	0	SPO-FI00080_00005_100
19729	10.3112795	2022	4	2	1	0	SPO-FI00080_00005_100
19730	13.299592	2022	4	2	2	0	SPO-FI00080_00005_100
19731	15.6513727	2022	4	2	3	0	SPO-FI00080_00005_100
19732	29.2133357	2022	4	2	4	0	SPO-FI00080_00005_100
19733	41.76299	2022	4	2	5	0	SPO-FI00080_00005_100
19734	43.1893327	2022	4	2	6	0	SPO-FI00080_00005_100
19735	38.215062	2022	4	2	7	0	SPO-FI00080_00005_100
19736	23.169407	2022	4	2	8	0	SPO-FI00080_00005_100
19737	15.4030043	2022	4	2	9	0	SPO-FI00080_00005_100
19738	16.626639	2022	4	2	10	0	SPO-FI00080_00005_100
19739	8.8646458	2022	4	2	11	0	SPO-FI00080_00005_100
19740	5.8754231	2022	4	2	12	0	SPO-FI00080_00005_100
19741	4.7711141	2022	4	2	13	0	SPO-FI00080_00005_100
19742	5.2136259	2022	4	2	14	0	SPO-FI00080_00005_100
19743	5.6733158	2022	4	2	15	0	SPO-FI00080_00005_100
19744	7.7815477	2022	4	2	16	0	SPO-FI00080_00005_100
19745	17.1176867	2022	4	2	17	0	SPO-FI00080_00005_100
19746	39.7433127	2022	4	2	18	0	SPO-FI00080_00005_100
19747	49.638458	2022	4	2	19	0	SPO-FI00080_00005_100
19748	54.601092	2022	4	2	20	0	SPO-FI00080_00005_100
19749	35.5597167	2022	4	2	21	0	SPO-FI00080_00005_100
19750	19.558666	2022	4	2	22	0	SPO-FI00080_00005_100
19751	17.7744697	2022	4	2	23	0	SPO-FI00080_00005_100
19752	27.4709517	2022	4	3	0	0	SPO-FI00080_00005_100
19753	15.5204565	2022	4	3	1	0	SPO-FI00080_00005_100
19754	10.7888816	2022	4	3	2	0	SPO-FI00080_00005_100
19755	16.790857	2022	4	3	3	0	SPO-FI00080_00005_100
19756	16.944589	2022	4	3	4	0	SPO-FI00080_00005_100
19757	20.4536337	2022	4	3	5	0	SPO-FI00080_00005_100
19758	16.0391247	2022	4	3	6	0	SPO-FI00080_00005_100
19759	17.0277793	2022	4	3	7	0	SPO-FI00080_00005_100
19760	7.8366361	2022	4	3	8	0	SPO-FI00080_00005_100
19761	7.3199543	2022	4	3	9	0	SPO-FI00080_00005_100
19762	7.5406022	2022	4	3	10	0	SPO-FI00080_00005_100
19763	6.1459888	2022	4	3	11	0	SPO-FI00080_00005_100
19764	3.512453	2022	4	3	12	0	SPO-FI00080_00005_100
19765	3.2811843	2022	4	3	13	0	SPO-FI00080_00005_100
19766	5.1069265	2022	4	3	14	0	SPO-FI00080_00005_100
19767	4.938213	2022	4	3	15	0	SPO-FI00080_00005_100
19768	5.1751535	2022	4	3	16	0	SPO-FI00080_00005_100
19769	12.9187462	2022	4	3	17	0	SPO-FI00080_00005_100
19770	49.480805	2022	4	3	18	0	SPO-FI00080_00005_100
19771	63.1745333	2022	4	3	19	0	SPO-FI00080_00005_100
19772	39.4890637	2022	4	3	20	0	SPO-FI00080_00005_100
19773	33.2872777	2022	4	3	21	0	SPO-FI00080_00005_100
19774	29.3669577	2022	4	3	22	0	SPO-FI00080_00005_100
19775	23.0207943	2022	4	3	23	0	SPO-FI00080_00005_100
19776	9.2104259	2022	4	4	0	0	SPO-FI00080_00005_100
19777	8.3589215	2022	4	4	1	0	SPO-FI00080_00005_100
19778	9.2832233	2022	4	4	2	0	SPO-FI00080_00005_100
19779	12.5159676	2022	4	4	3	0	SPO-FI00080_00005_100
19780	53.5985283	2022	4	4	4	0	SPO-FI00080_00005_100
19781	38.830415	2022	4	4	5	0	SPO-FI00080_00005_100
19782	22.224147	2022	4	4	6	0	SPO-FI00080_00005_100
19783	10.1184343	2022	4	4	7	0	SPO-FI00080_00005_100
19784	6.3645125	2022	4	4	8	0	SPO-FI00080_00005_100
19785	6.6407971	2022	4	4	9	0	SPO-FI00080_00005_100
19786	12.488885	2022	4	4	10	0	SPO-FI00080_00005_100
19787	14.8972703	2022	4	4	11	0	SPO-FI00080_00005_100
19788	9.3793045	2022	4	4	12	0	SPO-FI00080_00005_100
19789	7.4300389	2022	4	4	13	0	SPO-FI00080_00005_100
19790	8.1237312	2022	4	4	14	0	SPO-FI00080_00005_100
19791	3.929303	2022	4	4	15	0	SPO-FI00080_00005_100
19792	7.6334672	2022	4	4	16	0	SPO-FI00080_00005_100
19793	16.660005	2022	4	4	17	0	SPO-FI00080_00005_100
19794	7.0043241	2022	4	4	18	0	SPO-FI00080_00005_100
19795	4.8607376	2022	4	4	19	0	SPO-FI00080_00005_100
19796	3.6495844	2022	4	4	20	0	SPO-FI00080_00005_100
19797	4.3021209	2022	4	4	21	0	SPO-FI00080_00005_100
19798	4.2256844	2022	4	4	22	0	SPO-FI00080_00005_100
19799	3.2713519	2022	4	4	23	0	SPO-FI00080_00005_100
19800	2.5459456	2022	4	5	0	0	SPO-FI00080_00005_100
19801	2.043003	2022	4	5	1	0	SPO-FI00080_00005_100
19802	1.2786621	2022	4	5	2	0	SPO-FI00080_00005_100
19803	1.3481456	2022	4	5	3	0	SPO-FI00080_00005_100
19804	1.4075829	2022	4	5	4	0	SPO-FI00080_00005_100
19805	1.673105	2022	4	5	5	0	SPO-FI00080_00005_100
19806	3.6504799	2022	4	5	6	0	SPO-FI00080_00005_100
19807	4.0223655	2022	4	5	7	0	SPO-FI00080_00005_100
19808	4.3753046	2022	4	5	8	0	SPO-FI00080_00005_100
19809	6.3444658	2022	4	5	9	0	SPO-FI00080_00005_100
19810	7.0333425	2022	4	5	10	0	SPO-FI00080_00005_100
19811	7.1059639	2022	4	5	11	0	SPO-FI00080_00005_100
19812	6.0039306	2022	4	5	12	0	SPO-FI00080_00005_100
19813	5.0294165	2022	4	5	13	0	SPO-FI00080_00005_100
19814	4.1994275	2022	4	5	14	0	SPO-FI00080_00005_100
19815	3.2456128	2022	4	5	15	0	SPO-FI00080_00005_100
19816	3.6224538	2022	4	5	16	0	SPO-FI00080_00005_100
19817	1.7167826	2022	4	5	17	0	SPO-FI00080_00005_100
19818	2.5468925	2022	4	5	18	0	SPO-FI00080_00005_100
19819	3.2970601	2022	4	5	19	0	SPO-FI00080_00005_100
19820	3.6776058	2022	4	5	20	0	SPO-FI00080_00005_100
19821	4.3729464	2022	4	5	21	0	SPO-FI00080_00005_100
19822	7.9109953	2022	4	5	22	0	SPO-FI00080_00005_100
19823	7.0509587	2022	4	5	23	0	SPO-FI00080_00005_100
19824	6.4555181	2022	4	6	0	0	SPO-FI00080_00005_100
19825	5.8731887	2022	4	6	1	0	SPO-FI00080_00005_100
19826	5.4553055	2022	4	6	2	0	SPO-FI00080_00005_100
19827	6.0334419	2022	4	6	3	0	SPO-FI00080_00005_100
19828	7.8680211	2022	4	6	4	0	SPO-FI00080_00005_100
19829	6.0749982	2022	4	6	5	0	SPO-FI00080_00005_100
19830	6.5832667	2022	4	6	6	0	SPO-FI00080_00005_100
19831	6.1939384	2022	4	6	7	0	SPO-FI00080_00005_100
19832	5.6491599	2022	4	6	8	0	SPO-FI00080_00005_100
19833	3.9461482	2022	4	6	9	0	SPO-FI00080_00005_100
19834	4.1007981	2022	4	6	10	0	SPO-FI00080_00005_100
19835	5.1401529	2022	4	6	11	0	SPO-FI00080_00005_100
19836	5.270437	2022	4	6	12	0	SPO-FI00080_00005_100
19837	6.0083668	2022	4	6	13	0	SPO-FI00080_00005_100
19838	8.2919957	2022	4	6	14	0	SPO-FI00080_00005_100
19839	10.5468933	2022	4	6	15	0	SPO-FI00080_00005_100
19840	10.0241835	2022	4	6	16	0	SPO-FI00080_00005_100
19841	15.9402117	2022	4	6	17	0	SPO-FI00080_00005_100
19842	17.72341	2022	4	6	18	0	SPO-FI00080_00005_100
19843	11.9099866	2022	4	6	19	0	SPO-FI00080_00005_100
19844	20.6684097	2022	4	6	20	0	SPO-FI00080_00005_100
19845	17.5089253	2022	4	6	21	0	SPO-FI00080_00005_100
19846	15.9868793	2022	4	6	22	0	SPO-FI00080_00005_100
19847	10.8338866	2022	4	6	23	0	SPO-FI00080_00005_100
19848	8.4641577	2022	4	7	0	0	SPO-FI00080_00005_100
19849	6.0556466	2022	4	7	1	0	SPO-FI00080_00005_100
19850	6.4368782	2022	4	7	2	0	SPO-FI00080_00005_100
19851	6.6342314	2022	4	7	3	0	SPO-FI00080_00005_100
19852	17.2327567	2022	4	7	4	0	SPO-FI00080_00005_100
19853	32.311832	2022	4	7	5	0	SPO-FI00080_00005_100
19854	29.3316933	2022	4	7	6	0	SPO-FI00080_00005_100
19855	21.2083627	2022	4	7	7	0	SPO-FI00080_00005_100
19856	23.4018853	2022	4	7	8	0	SPO-FI00080_00005_100
19857	15.5677282	2022	4	7	9	0	SPO-FI00080_00005_100
19858	9.7714735	2022	4	7	10	0	SPO-FI00080_00005_100
19859	14.3797727	2022	4	7	11	0	SPO-FI00080_00005_100
19860	7.2577507	2022	4	7	12	0	SPO-FI00080_00005_100
19861	5.350064	2022	4	7	13	0	SPO-FI00080_00005_100
19862	4.3318798	2022	4	7	14	0	SPO-FI00080_00005_100
19863	4.0047372	2022	4	7	15	0	SPO-FI00080_00005_100
19864	4.7302707	2022	4	7	16	0	SPO-FI00080_00005_100
19865	6.5367942	2022	4	7	17	0	SPO-FI00080_00005_100
19866	6.0085839	2022	4	7	18	0	SPO-FI00080_00005_100
19867	5.9293946	2022	4	7	19	0	SPO-FI00080_00005_100
19868	4.5270313	2022	4	7	20	0	SPO-FI00080_00005_100
19869	4.1441375	2022	4	7	21	0	SPO-FI00080_00005_100
19870	4.1094465	2022	4	7	22	0	SPO-FI00080_00005_100
19871	3.8552916	2022	4	7	23	0	SPO-FI00080_00005_100
19872	3.6894943	2022	4	8	0	0	SPO-FI00080_00005_100
19873	3.1271839	2022	4	8	1	0	SPO-FI00080_00005_100
19874	3.0654926	2022	4	8	2	0	SPO-FI00080_00005_100
19875	4.0169688	2022	4	8	3	0	SPO-FI00080_00005_100
19876	2.8318713	2022	4	8	4	0	SPO-FI00080_00005_100
19877	2.2462543	2022	4	8	5	0	SPO-FI00080_00005_100
19878	2.655628	2022	4	8	6	0	SPO-FI00080_00005_100
19879	3.386513	2022	4	8	7	0	SPO-FI00080_00005_100
19880	5.7171873	2022	4	8	8	0	SPO-FI00080_00005_100
19881	6.2055925	2022	4	8	9	0	SPO-FI00080_00005_100
19882	4.9995815	2022	4	8	10	0	SPO-FI00080_00005_100
19883	5.1184375	2022	4	8	11	0	SPO-FI00080_00005_100
19884	5.0609447	2022	4	8	12	0	SPO-FI00080_00005_100
19885	6.4707095	2022	4	8	13	0	SPO-FI00080_00005_100
19886	4.7805896	2022	4	8	14	0	SPO-FI00080_00005_100
19887	5.851052	2022	4	8	15	0	SPO-FI00080_00005_100
19888	5.1836162	2022	4	8	16	0	SPO-FI00080_00005_100
19889	5.9271728	2022	4	8	17	0	SPO-FI00080_00005_100
19890	7.9117725	2022	4	8	18	0	SPO-FI00080_00005_100
19891	5.9577187	2022	4	8	19	0	SPO-FI00080_00005_100
19892	6.0094212	2022	4	8	20	0	SPO-FI00080_00005_100
19893	3.3739381	2022	4	8	21	0	SPO-FI00080_00005_100
19894	1.1824999	2022	4	8	22	0	SPO-FI00080_00005_100
19895	1.8962617	2022	4	8	23	0	SPO-FI00080_00005_100
19896	2.7766487	2022	4	9	0	0	SPO-FI00080_00005_100
19897	4.1283576	2022	4	9	1	0	SPO-FI00080_00005_100
19898	4.6066044	2022	4	9	2	0	SPO-FI00080_00005_100
19899	4.4606567	2022	4	9	3	0	SPO-FI00080_00005_100
19900	5.2625485	2022	4	9	4	0	SPO-FI00080_00005_100
19901	6.3213628	2022	4	9	5	0	SPO-FI00080_00005_100
19902	7.4858324	2022	4	9	6	0	SPO-FI00080_00005_100
19903	7.7474126	2022	4	9	7	0	SPO-FI00080_00005_100
19904	7.1910318	2022	4	9	8	0	SPO-FI00080_00005_100
19905	7.908563	2022	4	9	9	0	SPO-FI00080_00005_100
19906	4.9959795	2022	4	9	10	0	SPO-FI00080_00005_100
19907	8.2363618	2022	4	9	11	0	SPO-FI00080_00005_100
19908	2.7060366	2022	4	9	12	0	SPO-FI00080_00005_100
19909	10.903273	2022	4	9	13	0	SPO-FI00080_00005_100
19910	10.9891457	2022	4	9	14	0	SPO-FI00080_00005_100
19911	12.556142	2022	4	9	15	0	SPO-FI00080_00005_100
19912	14.902547	2022	4	9	16	0	SPO-FI00080_00005_100
19913	17.6763603	2022	4	9	17	0	SPO-FI00080_00005_100
19914	6.4591673	2022	4	9	18	0	SPO-FI00080_00005_100
19915	5.0114088	2022	4	9	19	0	SPO-FI00080_00005_100
19916	6.5328904	2022	4	9	20	0	SPO-FI00080_00005_100
19917	5.42455	2022	4	9	21	0	SPO-FI00080_00005_100
19918	5.517331	2022	4	9	22	0	SPO-FI00080_00005_100
19919	5.4872572	2022	4	9	23	0	SPO-FI00080_00005_100
19920	4.9825633	2022	4	10	0	0	SPO-FI00080_00005_100
19921	4.7600135	2022	4	10	1	0	SPO-FI00080_00005_100
19922	5.5856955	2022	4	10	2	0	SPO-FI00080_00005_100
19923	4.7032013	2022	4	10	3	0	SPO-FI00080_00005_100
19924	4.8826523	2022	4	10	4	0	SPO-FI00080_00005_100
19925	6.5762748	2022	4	10	5	0	SPO-FI00080_00005_100
19926	5.8973797	2022	4	10	6	0	SPO-FI00080_00005_100
19927	7.2697143	2022	4	10	7	0	SPO-FI00080_00005_100
19928	7.5786576	2022	4	10	8	0	SPO-FI00080_00005_100
19929	6.3220183	2022	4	10	9	0	SPO-FI00080_00005_100
19930	7.1525872	2022	4	10	10	0	SPO-FI00080_00005_100
19931	7.851995	2022	4	10	11	0	SPO-FI00080_00005_100
19932	6.8375975	2022	4	10	12	0	SPO-FI00080_00005_100
19933	5.4373793	2022	4	10	13	0	SPO-FI00080_00005_100
19934	4.5423818	2022	4	10	14	0	SPO-FI00080_00005_100
19935	4.579367	2022	4	10	15	0	SPO-FI00080_00005_100
19936	4.7786545	2022	4	10	16	0	SPO-FI00080_00005_100
19937	5.2321785	2022	4	10	17	0	SPO-FI00080_00005_100
19938	5.5908258	2022	4	10	18	0	SPO-FI00080_00005_100
19939	5.4008788	2022	4	10	19	0	SPO-FI00080_00005_100
19940	4.8180939	2022	4	10	20	0	SPO-FI00080_00005_100
19941	4.4724643	2022	4	10	21	0	SPO-FI00080_00005_100
19942	3.4534488	2022	4	10	22	0	SPO-FI00080_00005_100
19943	5.6641777	2022	4	10	23	0	SPO-FI00080_00005_100
19944	5.1490281	2022	4	11	0	0	SPO-FI00080_00005_100
19945	4.9680288	2022	4	11	1	0	SPO-FI00080_00005_100
19946	5.9016245	2022	4	11	2	0	SPO-FI00080_00005_100
19947	6.4037572	2022	4	11	3	0	SPO-FI00080_00005_100
19948	6.2785209	2022	4	11	4	0	SPO-FI00080_00005_100
19949	7.318291	2022	4	11	5	0	SPO-FI00080_00005_100
19950	8.9735743	2022	4	11	6	0	SPO-FI00080_00005_100
19951	9.2769508	2022	4	11	7	0	SPO-FI00080_00005_100
19952	16.1483733	2022	4	11	8	0	SPO-FI00080_00005_100
19953	22.667564	2022	4	11	9	0	SPO-FI00080_00005_100
19954	25.7676373	2022	4	11	10	0	SPO-FI00080_00005_100
19955	32.306348	2022	4	11	11	0	SPO-FI00080_00005_100
19956	27.854818	2022	4	11	12	0	SPO-FI00080_00005_100
19957	29.587005	2022	4	11	13	0	SPO-FI00080_00005_100
19958	30.80502	2022	4	11	14	0	SPO-FI00080_00005_100
19959	39.8967393	2022	4	11	15	0	SPO-FI00080_00005_100
19960	37.060912	2022	4	11	16	0	SPO-FI00080_00005_100
19961	48.347681	2022	4	11	17	0	SPO-FI00080_00005_100
19962	43.5639607	2022	4	11	18	0	SPO-FI00080_00005_100
19963	22.1109257	2022	4	11	19	0	SPO-FI00080_00005_100
19964	27.6409047	2022	4	11	20	0	SPO-FI00080_00005_100
19965	13.7714463	2022	4	11	21	0	SPO-FI00080_00005_100
19966	15.361465	2022	4	11	22	0	SPO-FI00080_00005_100
19967	10.1464636	2022	4	11	23	0	SPO-FI00080_00005_100
19968	9.139546	2022	4	12	0	0	SPO-FI00080_00005_100
19969	9.6257531	2022	4	12	1	0	SPO-FI00080_00005_100
